Order Date,Order Month,Region,Category,Sales
2017-05-17,2017-05,South,Office Supplies,27.018
2016-02-03,2016-02,West,Furniture,136.92
2018-12-18,2018-12,East,Furniture,18.96
2017-11-15,2017-11,West,Technology,99.39
2018-07-03,2018-07,Central,Office Supplies,273.896
2018-07-03,2018-07,Central,Technology,597.132
2015-01-15,2015-01,South,Technology,149.95
2018-04-30,2018-04,South,Office Supplies,4.608
2018-04-30,2018-04,South,Office Supplies,15.528
2018-04-30,2018-04,South,Office Supplies,11.952
2016-11-08,2016-11,East,Office Supplies,11.65
2016-10-30,2016-10,Central,Technology,299.9
2018-08-17,2018-08,East,Office Supplies,895.92
2018-08-17,2018-08,East,Furniture,462.564
2016-10-03,2016-10,East,Office Supplies,15.008
2017-07-08,2017-07,Central,Technology,863.64
2017-07-08,2017-07,Central,Office Supplies,47.616
2018-12-05,2018-12,West,Office Supplies,92.94
2018-03-09,2018-03,West,Technology,199.98
2017-06-09,2017-06,West,Technology,177.48
2018-11-28,2018-11,West,Office Supplies,88.768
2018-03-16,2018-03,West,Office Supplies,6.48
2018-03-16,2018-03,West,Office Supplies,46.51
2018-03-16,2018-03,West,Technology,659.976
2017-11-27,2017-11,West,Technology,271.992
2018-08-06,2018-08,South,Furniture,145.74
2018-08-06,2018-08,South,Furniture,15.4
2018-11-27,2018-11,West,Office Supplies,244.55
2018-11-27,2018-11,West,Technology,166.16
2016-05-25,2016-05,West,Furniture,14.73
2017-07-08,2017-07,West,Office Supplies,19.968
2017-07-08,2017-07,West,Office Supplies,33.488
2017-07-08,2017-07,West,Office Supplies,8.736
2017-07-08,2017-07,West,Furniture,662.88
2018-08-29,2018-08,Central,Office Supplies,47.36
2018-08-29,2018-08,Central,Office Supplies,27.44
2018-08-29,2018-08,Central,Office Supplies,3.24
2017-06-20,2017-06,Central,Technology,95.968
2017-06-20,2017-06,Central,Office Supplies,10.368
2018-09-02,2018-09,East,Office Supplies,23.1
2018-09-02,2018-09,East,Furniture,11.54
2018-09-02,2018-09,East,Furniture,254.526
2018-09-02,2018-09,East,Office Supplies,12.98
2018-09-02,2018-09,East,Office Supplies,26.432
2018-09-02,2018-09,East,Technology,197.97
2018-09-02,2018-09,East,Office Supplies,18.9
2018-09-02,2018-09,East,Furniture,1282.41
2018-09-02,2018-09,East,Office Supplies,4.92
2018-09-02,2018-09,East,Technology,238.0
2018-09-02,2018-09,East,Technology,167.97
2018-09-02,2018-09,East,Office Supplies,17.12
2018-09-10,2018-09,Central,Office Supplies,16.2
2018-09-10,2018-09,Central,Office Supplies,33.99
2018-09-10,2018-09,Central,Technology,296.85
2018-09-10,2018-09,Central,Technology,112.8
2018-09-10,2018-09,Central,Office Supplies,13.71
2018-09-10,2018-09,Central,Office Supplies,24.9
2018-09-10,2018-09,Central,Office Supplies,286.29
2018-09-10,2018-09,Central,Office Supplies,24.18
2018-12-21,2018-12,East,Technology,281.97
2018-12-21,2018-12,East,Office Supplies,69.5
2018-12-21,2018-12,East,Office Supplies,166.44
2018-09-23,2018-09,Central,Technology,291.96
2018-05-06,2018-05,Central,Office Supplies,6.408
2018-05-06,2018-05,Central,Technology,408.744
2015-12-14,2015-12,Central,Office Supplies,5.104
2015-12-14,2015-12,Central,Office Supplies,2.896
2015-12-14,2015-12,Central,Technology,35.016
2015-10-18,2015-10,South,Office Supplies,275.97
2015-10-18,2015-10,South,Technology,1394.95
2015-10-18,2015-10,South,Furniture,545.88
2016-05-08,2016-05,West,Office Supplies,5.248
2017-04-14,2017-04,West,Furniture,933.536
2017-04-14,2017-04,West,Office Supplies,42.976
2016-12-14,2016-12,South,Office Supplies,3.76
2015-12-03,2015-12,Central,Technology,479.96
2015-11-25,2015-11,West,Office Supplies,320.88
2015-11-25,2015-11,West,Furniture,23.88
2015-11-25,2015-11,West,Office Supplies,26.76
2017-07-25,2017-07,East,Technology,1439.976
2016-11-09,2016-11,Central,Office Supplies,17.22
2016-11-09,2016-11,Central,Furniture,1024.38
2016-11-09,2016-11,Central,Office Supplies,26.22
2016-11-09,2016-11,Central,Office Supplies,17.34
2018-02-24,2018-02,East,Office Supplies,4.956
2018-06-25,2018-06,West,Office Supplies,71.04
2018-06-25,2018-06,West,Office Supplies,5.344
2018-06-25,2018-06,West,Office Supplies,11.304
2018-12-02,2018-12,Central,Office Supplies,294.62
2018-12-02,2018-12,Central,Furniture,8.752
2015-02-06,2015-02,South,Office Supplies,15.0
2015-02-06,2015-02,South,Technology,161.61
2015-02-06,2015-02,South,Technology,144.95
2018-04-11,2018-04,West,Technology,199.95
2018-04-11,2018-04,West,Office Supplies,41.86
2018-12-25,2018-12,South,Office Supplies,95.94
2018-12-25,2018-12,South,Furniture,304.45
2018-04-11,2018-04,Central,Office Supplies,11.364
2015-12-31,2015-12,Central,Office Supplies,29.68
2015-12-31,2015-12,Central,Technology,47.53
2018-08-03,2018-08,Central,Furniture,183.372
2015-11-15,2015-11,South,Office Supplies,4.224
2015-11-15,2015-11,South,Office Supplies,333.056
2015-11-15,2015-11,South,Office Supplies,24.896
2016-12-11,2016-12,Central,Technology,159.984
2016-12-11,2016-12,Central,Office Supplies,46.344
2017-09-18,2017-09,South,Furniture,350.98
2017-09-18,2017-09,South,Office Supplies,13.08
2017-09-18,2017-09,South,Office Supplies,900.08
2016-03-19,2016-03,West,Office Supplies,17.568
2016-03-19,2016-03,West,Office Supplies,14.62
2016-03-19,2016-03,West,Office Supplies,33.36
2016-03-19,2016-03,West,Office Supplies,40.14
2017-09-19,2017-09,East,Office Supplies,1606.23
2017-09-19,2017-09,East,Office Supplies,17.04
2017-09-19,2017-09,East,Office Supplies,49.53
2017-09-19,2017-09,East,Furniture,872.32
2018-08-20,2018-08,West,Office Supplies,239.12
2016-03-13,2016-03,West,Furniture,141.96
2017-09-08,2017-09,West,Office Supplies,33.024
2017-09-08,2017-09,West,Office Supplies,67.136
2016-11-26,2016-11,East,Office Supplies,14.73
2016-11-26,2016-11,East,Office Supplies,104.9
2016-11-26,2016-11,East,Office Supplies,61.04
2016-11-26,2016-11,East,Office Supplies,10.95
2017-12-09,2017-12,Central,Office Supplies,9.392
2017-12-09,2017-12,Central,Office Supplies,9.328
2018-09-25,2018-09,Central,Office Supplies,8.26
2018-09-25,2018-09,Central,Furniture,269.97
2016-01-23,2016-01,West,Office Supplies,29.04
2016-01-23,2016-01,West,Office Supplies,14.62
2016-06-18,2016-06,West,Office Supplies,11.952
2016-06-18,2016-06,West,Office Supplies,4.536
2016-06-18,2016-06,West,Office Supplies,9.156
2016-06-18,2016-06,West,Furniture,75.36
2016-10-02,2016-10,West,Office Supplies,57.504
2018-11-18,2018-11,East,Office Supplies,38.864
2015-08-17,2015-08,Central,Office Supplies,15.552
2017-07-17,2017-07,East,Office Supplies,162.64
2017-07-17,2017-07,East,Technology,597.0
2017-07-17,2017-07,East,Office Supplies,55.48
2016-07-11,2016-07,East,Furniture,289.8
2016-07-11,2016-07,East,Office Supplies,2.502
2016-07-11,2016-07,East,Office Supplies,6.48
2016-07-11,2016-07,East,Furniture,341.488
2016-07-11,2016-07,East,Office Supplies,11.12
2016-07-11,2016-07,East,Furniture,25.344
2017-12-01,2017-12,Central,Furniture,17.31
2018-12-22,2018-12,Central,Technology,199.95
2018-12-22,2018-12,Central,Furniture,1586.69
2018-12-22,2018-12,Central,Technology,84.99
2018-12-22,2018-12,Central,Furniture,411.8
2015-10-31,2015-10,West,Office Supplies,11.34
2015-10-31,2015-10,West,Office Supplies,80.3
2015-10-31,2015-10,West,Office Supplies,15.968
2015-10-31,2015-10,West,Office Supplies,64.74
2015-10-31,2015-10,West,Office Supplies,19.296
2015-10-31,2015-10,West,Office Supplies,405.64
2015-10-31,2015-10,West,Furniture,146.352
2015-10-31,2015-10,West,Technology,251.91
2015-10-31,2015-10,West,Office Supplies,12.39
2016-04-13,2016-04,West,Technology,199.96
2016-04-13,2016-04,West,Furniture,710.832
2017-07-21,2017-07,East,Office Supplies,1.941
2018-11-20,2018-11,West,Furniture,283.92
2017-11-26,2017-11,West,Office Supplies,7.312
2018-11-07,2018-11,West,Technology,59.97
2018-11-07,2018-11,West,Technology,761.544
2015-12-01,2015-12,West,Furniture,58.2
2018-09-12,2018-09,East,Office Supplies,39.9
2018-09-12,2018-09,East,Office Supplies,90.86
2018-09-12,2018-09,East,Office Supplies,94.85
2016-12-24,2016-12,West,Office Supplies,106.232
2016-12-24,2016-12,West,Technology,111.984
2016-12-24,2016-12,West,Furniture,7.712
2018-02-23,2018-02,West,Office Supplies,37.44
2015-11-23,2015-11,Central,Office Supplies,23.68
2017-06-23,2017-06,East,Office Supplies,122.12
2017-06-23,2017-06,East,Office Supplies,18.45
2017-06-23,2017-06,East,Office Supplies,324.9
2017-06-23,2017-06,East,Office Supplies,146.73
2017-06-23,2017-06,East,Office Supplies,3.96
2016-10-26,2016-10,West,Office Supplies,5.76
2018-07-15,2018-07,East,Office Supplies,26.55
2018-07-15,2018-07,East,Furniture,310.443
2015-11-17,2015-11,Central,Furniture,479.9
2016-04-13,2016-04,West,Office Supplies,12.88
2016-11-25,2016-11,South,Office Supplies,13.12
2017-05-15,2017-05,South,Office Supplies,511.84
2017-05-15,2017-05,South,Office Supplies,91.96
2017-05-15,2017-05,South,Office Supplies,8.34
2018-09-07,2018-09,West,Office Supplies,37.68
2018-09-07,2018-09,West,Technology,279.944
2015-03-10,2015-03,West,Office Supplies,636.408
2015-03-10,2015-03,West,Office Supplies,83.168
2015-07-18,2015-07,West,Furniture,259.136
2018-03-24,2018-03,East,Office Supplies,221.92
2018-03-24,2018-03,East,Technology,26.0
2015-09-30,2015-09,South,Office Supplies,15.552
2015-09-26,2015-09,Central,Office Supplies,0.876
2016-10-31,2016-10,West,Office Supplies,19.98
2016-10-31,2016-10,West,Office Supplies,398.352
2016-10-31,2016-10,West,Office Supplies,5.04
2016-10-31,2016-10,West,Office Supplies,17.45
2016-10-31,2016-10,West,Furniture,323.136
2016-10-31,2016-10,West,Office Supplies,29.7
2016-10-31,2016-10,West,Technology,1295.84
2016-10-31,2016-10,West,Office Supplies,46.84
2016-10-31,2016-10,West,Furniture,425.833
2016-10-12,2016-10,East,Furniture,209.67
2017-09-19,2017-09,West,Office Supplies,159.88
2018-04-13,2018-04,West,Office Supplies,5.28
2018-04-13,2018-04,West,Office Supplies,895.92
2018-01-07,2018-01,South,Office Supplies,2.808
2018-11-09,2018-11,West,Furniture,215.976
2018-09-22,2018-09,Central,Furniture,241.96
2018-09-22,2018-09,Central,Office Supplies,27.72
2018-12-01,2018-12,East,Office Supplies,104.68
2018-12-01,2018-12,East,Technology,62.958
2015-06-23,2015-06,East,Technology,86.376
2016-10-04,2016-10,East,Furniture,64.944
2016-10-04,2016-10,East,Office Supplies,20.736
2015-05-20,2015-05,East,Office Supplies,33.28
2015-05-20,2015-05,East,Office Supplies,38.52
2015-05-20,2015-05,East,Furniture,139.86
2016-11-20,2016-11,East,Office Supplies,19.65
2016-11-30,2016-11,East,Office Supplies,152.991
2016-11-30,2016-11,East,Office Supplies,10.584
2016-11-30,2016-11,East,Technology,94.92
2016-12-31,2016-12,Central,Furniture,14.76
2016-12-31,2016-12,Central,Office Supplies,3.656
2018-11-16,2018-11,East,Office Supplies,146.82
2015-06-06,2015-06,East,Office Supplies,149.544
2015-06-06,2015-06,East,Office Supplies,17.14
2015-06-06,2015-06,East,Furniture,991.764
2017-09-01,2017-09,East,Office Supplies,30.48
2017-09-01,2017-09,East,Technology,23.988
2017-09-01,2017-09,East,Office Supplies,16.688
2017-06-25,2017-06,East,Furniture,422.058
2017-06-25,2017-06,East,Office Supplies,38.088
2017-06-25,2017-06,East,Office Supplies,254.352
2015-12-12,2015-12,West,Furniture,43.31
2018-03-31,2018-03,East,Technology,84.95
2018-11-19,2018-11,Central,Furniture,233.058
2015-11-24,2015-11,Central,Technology,111.79
2016-11-22,2016-11,East,Office Supplies,14.94
2017-07-14,2017-07,East,Office Supplies,14.16
2017-04-30,2017-04,Central,Furniture,22.608
2017-07-25,2017-07,West,Office Supplies,21.48
2015-06-22,2015-06,Central,Office Supplies,501.81
2015-06-22,2015-06,Central,Office Supplies,161.94
2018-10-21,2018-10,South,Office Supplies,17.856
2017-09-03,2017-09,Central,Office Supplies,8.808
2017-05-14,2017-05,East,Furniture,79.384
2017-01-07,2017-01,West,Office Supplies,34.58
2018-03-13,2018-03,West,Office Supplies,314.55
2017-10-13,2017-10,Central,Technology,191.976
2017-10-13,2017-10,Central,Office Supplies,8.288
2017-10-13,2017-10,Central,Furniture,139.92
2017-10-13,2017-10,Central,Office Supplies,15.872
2017-10-13,2017-10,Central,Office Supplies,6.286
2018-01-27,2018-01,East,Office Supplies,14.016
2018-01-27,2018-01,East,Technology,71.976
2018-01-27,2018-01,East,Technology,107.982
2018-11-19,2018-11,Central,Furniture,305.312
2015-08-01,2015-08,West,Office Supplies,19.752
2017-07-30,2017-07,Central,Office Supplies,9.264
2016-07-30,2016-07,Central,Office Supplies,61.792
2017-10-15,2017-10,West,Office Supplies,45.68
2017-10-15,2017-10,West,Office Supplies,60.12
2017-10-15,2017-10,West,Office Supplies,41.72
2017-10-15,2017-10,West,Office Supplies,71.6
2017-05-07,2017-05,East,Office Supplies,85.232
2017-05-07,2017-05,East,Office Supplies,44.4
2017-05-07,2017-05,East,Furniture,442.764
2017-05-07,2017-05,East,Technology,3999.95
2017-05-07,2017-05,East,Technology,199.95
2017-05-07,2017-05,East,Furniture,63.68
2018-08-01,2018-08,West,Office Supplies,54.896
2017-07-14,2017-07,South,Technology,29.0
2018-08-10,2018-08,Central,Office Supplies,70.08
2018-08-10,2018-08,Central,Furniture,121.3
2018-08-10,2018-08,Central,Technology,1454.49
2017-06-25,2017-06,West,Office Supplies,60.81
2017-12-10,2017-12,West,Office Supplies,153.552
2017-12-10,2017-12,West,Office Supplies,65.34
2017-12-10,2017-12,West,Office Supplies,123.92
2017-12-10,2017-12,West,Office Supplies,35.1
2017-12-10,2017-12,West,Technology,44.75
2017-12-01,2017-12,South,Office Supplies,4.704
2015-11-28,2015-11,South,Office Supplies,14.67
2016-03-28,2016-03,East,Office Supplies,15.552
2016-03-28,2016-03,East,Office Supplies,5.232
2015-06-01,2015-06,South,Furniture,22.2
2015-06-01,2015-06,South,Technology,881.93
2016-09-06,2016-09,West,Office Supplies,6.096
2016-09-06,2016-09,West,Furniture,191.82
2016-06-29,2016-06,East,Furniture,20.104
2017-09-10,2017-09,South,Office Supplies,67.56
2015-07-14,2015-07,Central,Office Supplies,29.932
2015-07-14,2015-07,Central,Technology,38.272
2016-08-22,2016-08,East,Office Supplies,16.52
2015-11-14,2015-11,East,Technology,832.93
2015-11-14,2015-11,East,Office Supplies,43.8
2017-11-27,2017-11,Central,Office Supplies,167.292
2018-11-21,2018-11,East,Furniture,27.42
2018-10-01,2018-10,West,Office Supplies,1.44
2018-10-01,2018-10,West,Office Supplies,61.776
2018-10-01,2018-10,West,Office Supplies,241.96
2018-10-01,2018-10,West,Furniture,108.608
2015-09-20,2015-09,South,Office Supplies,2.816
2018-07-28,2018-07,West,Office Supplies,9.984
2018-07-28,2018-07,West,Office Supplies,14.98
2018-07-28,2018-07,West,Technology,1145.6
2016-12-06,2016-12,East,Technology,485.94
2016-12-06,2016-12,East,Office Supplies,37.376
2016-12-06,2016-12,East,Furniture,70.686
2018-07-31,2018-07,East,Office Supplies,54.816
2017-03-19,2017-03,West,Furniture,72.294
2018-07-29,2018-07,Central,Office Supplies,2.896
2018-07-29,2018-07,Central,Technology,124.792
2017-10-01,2017-10,East,Furniture,330.588
2015-03-31,2015-03,West,Office Supplies,673.568
2015-03-31,2015-03,West,Office Supplies,52.98
2018-06-26,2018-06,Central,Furniture,526.45
2018-07-09,2018-07,Central,Office Supplies,228.92
2016-12-14,2016-12,West,Technology,319.968
2018-12-05,2018-12,East,Technology,205.03
2016-09-15,2016-09,Central,Office Supplies,190.86
2016-09-15,2016-09,Central,Office Supplies,24.32
2017-07-15,2017-07,West,Office Supplies,44.4
2018-04-20,2018-04,Central,Furniture,44.4
2017-11-15,2017-11,West,Office Supplies,1016.792
2017-11-15,2017-11,West,Office Supplies,38.136
2017-11-26,2017-11,East,Technology,494.982
2018-11-21,2018-11,West,Office Supplies,56.56
2018-11-21,2018-11,West,Office Supplies,5.56
2018-11-21,2018-11,West,Office Supplies,9.02
2018-11-21,2018-11,West,Office Supplies,8.62
2018-11-21,2018-11,West,Technology,659.976
2016-02-15,2016-02,West,Office Supplies,13.36
2016-02-15,2016-02,West,Office Supplies,41.72
2016-02-15,2016-02,West,Office Supplies,11.52
2016-02-15,2016-02,West,Office Supplies,541.44
2016-02-15,2016-02,West,Office Supplies,19.44
2017-04-15,2017-04,West,Office Supplies,143.7
2016-09-28,2016-09,West,Office Supplies,43.26
2016-09-28,2016-09,West,Office Supplies,43.56
2017-09-17,2017-09,East,Technology,437.85
2017-09-17,2017-09,East,Furniture,109.48
2018-06-16,2018-06,West,Furniture,1212.96
2018-06-16,2018-06,West,Office Supplies,18.54
2016-11-08,2016-11,West,Office Supplies,5.0
2016-11-08,2016-11,West,Technology,371.97
2016-12-18,2016-12,East,Technology,166.24
2018-02-06,2018-02,South,Furniture,359.97
2017-11-14,2017-11,South,Technology,499.98
2017-11-14,2017-11,South,Office Supplies,5.28
2017-11-14,2017-11,South,Office Supplies,8.26
2018-10-12,2018-10,South,Office Supplies,7.968
2018-09-17,2018-09,West,Office Supplies,12.96
2018-12-20,2018-12,East,Office Supplies,6.48
2018-12-20,2018-12,East,Office Supplies,6.984
2018-12-02,2018-12,South,Office Supplies,47.96
2016-09-21,2016-09,West,Office Supplies,199.74
2016-03-06,2016-03,West,Furniture,435.26
2016-03-06,2016-03,West,Technology,1119.984
2015-10-03,2015-10,West,Furniture,143.432
2015-10-03,2015-10,West,Furniture,122.352
2015-06-27,2015-06,South,Office Supplies,306.2
2015-06-27,2015-06,South,Furniture,85.98
2015-06-27,2015-06,South,Technology,223.96
2018-10-30,2018-10,West,Furniture,97.568
2018-10-30,2018-10,West,Furniture,614.272
2018-10-30,2018-10,West,Furniture,199.98
2017-09-03,2017-09,East,Office Supplies,48.16
2016-03-05,2016-03,Central,Technology,23.92
2016-03-05,2016-03,Central,Office Supplies,60.69
2017-05-05,2017-05,South,Office Supplies,14.352
2018-11-17,2018-11,South,Office Supplies,35.04
2018-06-01,2018-06,East,Office Supplies,17.48
2018-06-10,2018-06,West,Office Supplies,16.4
2018-01-08,2018-01,West,Furniture,892.98
2016-04-20,2016-04,South,Technology,287.97
2016-04-20,2016-04,South,Furniture,595.38
2016-04-20,2016-04,South,Office Supplies,12.96
2016-11-01,2016-11,East,Technology,4.95
2018-12-23,2018-12,East,Furniture,181.95
2016-11-01,2016-11,East,Office Supplies,13.52
2016-11-01,2016-11,East,Furniture,259.7
2016-11-01,2016-11,East,Technology,42.95
2016-11-01,2016-11,East,Technology,1399.93
2016-11-01,2016-11,East,Technology,503.96
2015-11-14,2015-11,Central,Office Supplies,12.72
2015-11-14,2015-11,Central,Office Supplies,11.52
2017-01-17,2017-01,South,Technology,316.0
2018-09-17,2018-09,South,Furniture,723.92
2018-09-17,2018-09,South,Office Supplies,106.32
2017-12-23,2017-12,Central,Furniture,141.372
2016-08-06,2016-08,Central,Office Supplies,27.216
2018-11-05,2018-11,East,Technology,390.75
2018-06-11,2018-06,West,Furniture,280.792
2018-06-11,2018-06,West,Office Supplies,68.448
2018-06-11,2018-06,West,Office Supplies,88.04
2018-06-11,2018-06,West,Office Supplies,15.872
2018-06-11,2018-06,West,Office Supplies,215.592
2018-07-20,2018-07,Central,Office Supplies,14.62
2018-07-20,2018-07,Central,Office Supplies,416.32
2018-07-20,2018-07,Central,Office Supplies,43.0
2018-07-20,2018-07,Central,Furniture,182.94
2018-07-20,2018-07,Central,Office Supplies,60.83
2018-07-20,2018-07,Central,Technology,389.97
2016-12-23,2016-12,South,Office Supplies,194.32
2018-03-20,2018-03,West,Technology,265.93
2016-12-31,2016-12,South,Office Supplies,94.74
2016-12-31,2016-12,South,Office Supplies,60.64
2016-12-31,2016-12,South,Office Supplies,76.3
2016-12-31,2016-12,South,Office Supplies,364.8
2016-09-15,2016-09,East,Office Supplies,79.872
2016-09-15,2016-09,East,Furniture,46.384
2016-09-15,2016-09,East,Office Supplies,12.96
